t, dzdt2, dzdt, z, u
1.024,-61.513,-6.968,88.047,71.267
1.025,-61.460,-6.907,88.040,71.214
1.026,-61.407,-6.845,88.033,71.160
1.027,-61.353,-6.784,88.026,71.106
1.028,-61.300,-6.723,88.020,71.052
1.029,-61.245,-6.662,88.013,70.998
1.030,-61.191,-6.600,88.006,70.943
1.031,-61.136,-6.539,88.000,70.888
1.032,-61.081,-6.478,87.993,70.832
1.033,-61.025,-6.417,87.987,70.776
1.034,-60.969,-6.356,87.981,70.720
1.035,-60.913,-6.295,87.974,70.663
1.036,-60.857,-6.234,87.968,70.606
1.037,-60.800,-6.174,87.962,70.549
1.038,-60.743,-6.113,87.956,70.492
1.039,-60.685,-6.052,87.950,70.434
1.040,-60.627,-5.992,87.944,70.375
1.041,-60.569,-5.931,87.938,70.317
1.042,-60.510,-5.870,87.932,70.258
1.043,-60.451,-5.810,87.926,70.199
1.044,-60.392,-5.750,87.920,70.139
1.045,-60.332,-5.689,87.915,70.079
1.046,-60.272,-5.629,87.909,70.019
1.047,-60.212,-5.569,87.904,69.958
1.048,-60.152,-5.509,87.898,69.897
1.049,-60.091,-5.449,87.893,69.836
1.050,-60.029,-5.389,87.887,69.774
1.051,-59.968,-5.329,87.882,69.713
1.052,-59.906,-5.269,87.877,69.650
1.053,-59.844,-5.209,87.871,69.588
1.054,-59.781,-5.149,87.866,69.525
1.055,-59.718,-5.089,87.861,69.462
1.056,-59.655,-5.030,87.856,69.398
1.057,-59.592,-4.970,87.851,69.334
1.058,-59.528,-4.911,87.846,69.270
1.059,-59.464,-4.851,87.841,69.206
1.060,-59.399,-4.792,87.837,69.141
1.061,-59.334,-4.732,87.832,69.076
1.062,-59.269,-4.673,87.827,69.010
1.063,-59.204,-4.614,87.823,68.945
1.064,-59.138,-4.555,87.818,68.879
1.065,-59.072,-4.496,87.814,68.812
1.066,-59.006,-4.437,87.809,68.746
1.067,-58.939,-4.378,87.805,68.679
1.068,-58.872,-4.319,87.800,68.611
1.069,-58.805,-4.260,87.796,68.544
1.070,-58.737,-4.201,87.792,68.476
1.071,-58.669,-4.143,87.788,68.408
1.072,-58.601,-4.084,87.784,68.339
1.073,-58.533,-4.026,87.780,68.270
1.074,-58.464,-3.967,87.776,68.201
1.075,-58.395,-3.909,87.772,68.132
1.076,-58.325,-3.850,87.768,68.062
1.077,-58.255,-3.792,87.764,67.992
1.078,-58.185,-3.734,87.760,67.922
1.079,-58.115,-3.676,87.757,67.851
1.080,-58.044,-3.618,87.753,67.780
1.081,-57.974,-3.560,87.750,67.709
1.082,-57.902,-3.502,87.746,67.637
1.083,-57.831,-3.444,87.743,67.566
1.084,-57.759,-3.386,87.739,67.494
1.085,-57.687,-3.329,87.736,67.421
1.086,-57.615,-3.271,87.733,67.349
1.087,-57.542,-3.213,87.729,67.276
1.088,-57.469,-3.156,87.726,67.202
1.089,-57.396,-3.099,87.723,67.129
1.090,-57.322,-3.041,87.720,67.055
1.091,-57.248,-2.984,87.717,66.981
1.092,-57.174,-2.927,87.714,66.906
1.093,-57.100,-2.870,87.711,66.832
1.094,-57.025,-2.813,87.709,66.757
1.095,-56.950,-2.756,87.706,66.682
1.096,-56.875,-2.699,87.703,66.606
1.097,-56.799,-2.642,87.700,66.530
1.098,-56.724,-2.585,87.698,66.454
1.099,-56.647,-2.529,87.695,66.378
1.100,-56.571,-2.472,87.693,66.301
1.101,-56.494,-2.416,87.690,66.224
1.102,-56.418,-2.359,87.688,66.147
1.103,-56.340,-2.303,87.686,66.070
1.104,-56.263,-2.247,87.684,65.992
1.105,-56.185,-2.190,87.681,65.914
1.106,-56.107,-2.134,87.679,65.836
1.107,-56.029,-2.078,87.677,65.757
1.108,-55.950,-2.022,87.675,65.678
1.109,-55.872,-1.966,87.673,65.599
1.110,-55.792,-1.911,87.671,65.520
1.111,-55.713,-1.855,87.669,65.440
1.112,-55.633,-1.799,87.668,65.360
1.113,-55.554,-1.744,87.666,65.280
1.114,-55.473,-1.688,87.664,65.200
1.115,-55.393,-1.633,87.663,65.119
1.116,-55.312,-1.578,87.661,65.038
1.117,-55.231,-1.522,87.659,64.957
1.118,-55.150,-1.467,87.658,64.875
1.119,-55.069,-1.412,87.657,64.794
1.120,-54.987,-1.357,87.655,64.712
1.121,-54.905,-1.302,87.654,64.630
1.122,-54.823,-1.247,87.653,64.547
1.123,-54.740,-1.193,87.651,64.464
1.124,-54.658,-1.138,87.650,64.381
1.125,-54.575,-1.083,87.649,64.298
1.126,-54.491,-1.029,87.648,64.215
1.127,-54.408,-0.975,87.647,64.131
1.128,-54.324,-0.920,87.646,64.047
1.129,-54.240,-0.866,87.645,63.963
1.130,-54.156,-0.812,87.645,63.878
1.131,-54.072,-0.758,87.644,63.794
1.132,-53.987,-0.704,87.643,63.709
1.133,-53.902,-0.650,87.643,63.623
1.134,-53.817,-0.596,87.642,63.538
1.135,-53.731,-0.542,87.641,63.452
1.136,-53.646,-0.489,87.641,63.366
1.137,-53.560,-0.435,87.640,63.280
1.138,-53.473,-0.382,87.640,63.194
1.139,-53.387,-0.328,87.640,63.107
1.140,-53.300,-0.275,87.639,63.020
1.141,-53.214,-0.222,87.639,62.933
1.142,-53.126,-0.169,87.639,62.846
1.143,-53.039,-0.116,87.639,62.758
1.144,-52.951,-0.063,87.639,62.670
1.145,-52.864,-0.010,87.639,62.582
1.146,-52.776,0.043,87.639,62.494
1.147,-52.687,0.096,87.639,62.405
1.148,-52.599,0.148,87.639,62.317
1.149,-52.510,0.201,87.639,62.228
1.150,-52.421,0.253,87.640,62.139
1.151,-52.332,0.306,87.640,62.049
1.152,-52.243,0.358,87.640,61.960
1.153,-52.153,0.410,87.641,61.870
1.154,-52.063,0.462,87.641,61.780
1.155,-51.973,0.514,87.642,61.689
1.156,-51.883,0.566,87.642,61.599
1.157,-51.792,0.618,87.643,61.508
1.158,-51.701,0.669,87.644,61.417
1.159,-51.610,0.721,87.644,61.326
1.160,-51.519,0.772,87.645,61.235
1.161,-51.428,0.824,87.646,61.143
1.162,-51.336,0.875,87.647,61.051
1.163,-51.244,0.926,87.648,60.959
1.164,-51.152,0.978,87.649,60.867
1.165,-51.060,1.029,87.650,60.774
1.166,-50.968,1.080,87.651,60.682
1.167,-50.875,1.131,87.652,60.589
1.168,-50.782,1.181,87.653,60.496
1.169,-50.689,1.232,87.654,60.402
1.170,-50.596,1.283,87.656,60.309
1.171,-50.502,1.333,87.657,60.215
1.172,-50.409,1.384,87.658,60.121
1.173,-50.315,1.434,87.660,60.027
1.174,-50.221,1.484,87.661,59.933
1.175,-50.126,1.534,87.663,59.838
1.176,-50.032,1.584,87.664,59.744
1.177,-49.937,1.634,87.666,59.649
1.178,-49.842,1.684,87.668,59.554
1.179,-49.747,1.734,87.669,59.458
1.180,-49.652,1.783,87.671,59.363
1.181,-49.556,1.833,87.673,59.267
1.182,-49.460,1.882,87.675,59.171
1.183,-49.365,1.932,87.677,59.075
1.184,-49.269,1.981,87.679,58.979
1.185,-49.172,2.030,87.681,58.882
1.186,-49.076,2.079,87.683,58.786
1.187,-48.979,2.128,87.685,58.689
1.188,-48.882,2.177,87.687,58.592
1.189,-48.785,2.226,87.689,58.495
1.190,-48.688,2.275,87.692,58.397
1.191,-48.591,2.323,87.694,58.300
1.192,-48.493,2.372,87.696,58.202
1.193,-48.395,2.420,87.699,58.104
1.194,-48.297,2.468,87.701,58.006
1.195,-48.199,2.517,87.704,57.908
1.196,-48.101,2.565,87.706,57.809
1.197,-48.002,2.613,87.709,57.710
1.198,-47.904,2.661,87.712,57.612
1.199,-47.805,2.708,87.714,57.512
1.200,-47.706,2.756,87.717,57.413
1.201,-47.607,2.804,87.720,57.314
1.202,-47.507,2.851,87.723,57.214
1.203,-47.408,2.899,87.726,57.115
1.204,-47.308,2.946,87.729,57.015
1.205,-47.208,2.993,87.732,56.915
1.206,-47.108,3.040,87.735,56.814
1.207,-47.008,3.087,87.738,56.714
1.208,-46.907,3.134,87.741,56.613
1.209,-46.807,3.181,87.744,56.513
1.210,-46.706,3.228,87.747,56.412
1.211,-46.605,3.274,87.751,56.311
1.212,-46.504,3.321,87.754,56.209
1.213,-46.403,3.367,87.757,56.108
